contact_id,first_name,last_name,email,company_name,lead_created_date,lead_source,contact_created_date,deal_id,deals_sales_rep,deal_amount,deal_stage,deal_created_date,closed_date,activity_id,activities_sales_rep,activity_type,contact_time,response_time,lead_response_time_hours,conversion_rate,clv
3374,Michelle,Mcclure,davidthomas@calhoun.com,Reynolds PLC,2024-09-13,Email Campaign,2024-09-13,6957,Alec Newman,35976,Qualified,2025-01-14,2025-10-30,6448.0,Joseph Lee,Email,2025-05-16 23:03:25,2025-10-31 17:36:24,4026.549722222222,0.0,0.0
3374,Michelle,Mcclure,davidthomas@calhoun.com,Reynolds PLC,2024-09-13,Email Campaign,2024-09-13,8767,Jennifer White,18977,Closed Lost,2025-03-25,2025-10-30,4011.0,Lisa Higgins,Call,2025-06-24 08:20:52,2025-10-31 17:38:13,3105.2891666666665,0.0,0.0
3374,Michelle,Mcclure,davidthomas@calhoun.com,Reynolds PLC,2024-09-13,Email Campaign,2024-09-13,8767,Jennifer White,18977,Closed Lost,2025-03-25,2025-10-30,6448.0,Joseph Lee,Email,2025-05-16 23:03:25,2025-10-31 17:36:24,4026.549722222222,0.0,0.0
3375,Cynthia,Johnson,charleswilliams@gmail.com,Wilkerson Ltd,2024-08-01,Cold Call,2024-08-01,8162,Christopher Shepherd,10250,Negotiation,2025-09-17,2025-10-30,2569.0,James Love,Email,2025-02-20 01:53:18,2025-10-31 17:41:51,6087.809166666667,0.0,0.0
3375,Cynthia,Johnson,charleswilliams@gmail.com,Wilkerson Ltd,2024-08-01,Cold Call,2024-08-01,8162,Christopher Shepherd,10250,Negotiation,2025-09-17,2025-10-30,3257.0,Benjamin Hamilton,Call,2025-06-04 03:36:27,2025-10-31 17:38:55,3590.041111111111,0.0,0.0
3375,Cynthia,Johnson,charleswilliams@gmail.com,Wilkerson Ltd,2024-08-01,Cold Call,2024-08-01,8162,Christopher Shepherd,10250,Negotiation,2025-09-17,2025-10-30,4862.0,Parker Hamilton,Meeting,2025-09-26 14:32:45,2025-10-31 17:41:05,843.1388888888889,0.0,0.0
3375,Cynthia,Johnson,charleswilliams@gmail.com,Wilkerson Ltd,2024-08-01,Cold Call,2024-08-01,8162,Christopher Shepherd,10250,Negotiation,2025-09-17,2025-10-30,5244.0,Kenneth Arnold,Demo,2025-04-28 22:13:59,2025-10-31 17:38:03,4459.401111111111,0.0,0.0
3376,Jon,Le,copelandsarah@jones.com,Parks-Williams,2024-09-17,Referral,2024-09-17,6001,Bryan Oliver,46759,Negotiation,2025-07-17,2025-10-30,,,,,,,0.0,0.0
3377,Vincent,Hines,andrewgarza@yahoo.com,Morrow-Austin,2024-02-29,Referral,2024-02-29,6336,Bruce Harrison,9449,Closed Lost,2025-05-15,2025-10-30,314.0,Mr. Andrew Smith,Demo,2025-10-16 05:19:20,2025-10-31 17:40:21,372.35027777777776,0.0,0.0
3377,Vincent,Hines,andrewgarza@yahoo.com,Morrow-Austin,2024-02-29,Referral,2024-02-29,6336,Bruce Harrison,9449,Closed Lost,2025-05-15,2025-10-30,6012.0,Amanda Luna,Demo,2025-01-29 00:15:26,2025-10-31 17:38:50,6617.39,0.0,0.0
3377,Vincent,Hines,andrewgarza@yahoo.com,Morrow-Austin,2024-02-29,Referral,2024-02-29,9868,Dr. Nicole Ellis,44975,Negotiation,2025-05-20,2025-10-30,314.0,Mr. Andrew Smith,Demo,2025-10-16 05:19:20,2025-10-31 17:40:21,372.35027777777776,0.0,0.0
3377,Vincent,Hines,andrewgarza@yahoo.com,Morrow-Austin,2024-02-29,Referral,2024-02-29,9868,Dr. Nicole Ellis,44975,Negotiation,2025-05-20,2025-10-30,6012.0,Amanda Luna,Demo,2025-01-29 00:15:26,2025-10-31 17:38:50,6617.39,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,817,Adriana Crawford,27861,Prospecting,2025-10-13,2025-10-30,1524.0,Rebecca Chapman,Call,2024-12-26 07:33:54,2025-10-31 17:37:23,7426.058055555555,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,817,Adriana Crawford,27861,Prospecting,2025-10-13,2025-10-30,4259.0,Hunter Green,Email,2025-06-25 11:07:31,2025-10-31 17:39:24,3078.531388888889,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,817,Adriana Crawford,27861,Prospecting,2025-10-13,2025-10-30,4709.0,Thomas Lawson,Email,2025-04-25 01:15:01,2025-10-31 17:38:58,4552.399166666667,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,817,Adriana Crawford,27861,Prospecting,2025-10-13,2025-10-30,5321.0,Destiny James,Demo,2025-10-10 03:13:18,2025-10-31 17:41:00,518.4616666666667,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,909,Patricia Flores,38758,Closed Lost,2025-05-20,2025-10-30,1524.0,Rebecca Chapman,Call,2024-12-26 07:33:54,2025-10-31 17:37:23,7426.058055555555,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,909,Patricia Flores,38758,Closed Lost,2025-05-20,2025-10-30,4259.0,Hunter Green,Email,2025-06-25 11:07:31,2025-10-31 17:39:24,3078.531388888889,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,909,Patricia Flores,38758,Closed Lost,2025-05-20,2025-10-30,4709.0,Thomas Lawson,Email,2025-04-25 01:15:01,2025-10-31 17:38:58,4552.399166666667,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,909,Patricia Flores,38758,Closed Lost,2025-05-20,2025-10-30,5321.0,Destiny James,Demo,2025-10-10 03:13:18,2025-10-31 17:41:00,518.4616666666667,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,3749,Willie Stokes,7308,Closed Won,2025-09-10,2025-10-30,1524.0,Rebecca Chapman,Call,2024-12-26 07:33:54,2025-10-31 17:37:23,7426.058055555555,1.0,29232.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,3749,Willie Stokes,7308,Closed Won,2025-09-10,2025-10-30,4259.0,Hunter Green,Email,2025-06-25 11:07:31,2025-10-31 17:39:24,3078.531388888889,1.0,29232.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,3749,Willie Stokes,7308,Closed Won,2025-09-10,2025-10-30,4709.0,Thomas Lawson,Email,2025-04-25 01:15:01,2025-10-31 17:38:58,4552.399166666667,1.0,29232.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,3749,Willie Stokes,7308,Closed Won,2025-09-10,2025-10-30,5321.0,Destiny James,Demo,2025-10-10 03:13:18,2025-10-31 17:41:00,518.4616666666667,1.0,29232.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,5755,Michael Barnes,5735,Qualified,2024-12-12,2025-10-30,1524.0,Rebecca Chapman,Call,2024-12-26 07:33:54,2025-10-31 17:37:23,7426.058055555555,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,5755,Michael Barnes,5735,Qualified,2024-12-12,2025-10-30,4259.0,Hunter Green,Email,2025-06-25 11:07:31,2025-10-31 17:39:24,3078.531388888889,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,5755,Michael Barnes,5735,Qualified,2024-12-12,2025-10-30,4709.0,Thomas Lawson,Email,2025-04-25 01:15:01,2025-10-31 17:38:58,4552.399166666667,0.0,0.0
3378,Tracy,Guerrero,butlerangela@hotmail.com,Guerrero-Young,2025-05-03,Website,2025-05-03,5755,Michael Barnes,5735,Qualified,2024-12-12,2025-10-30,5321.0,Destiny James,Demo,2025-10-10 03:13:18,2025-10-31 17:41:00,518.4616666666667,0.0,0.0
3379,Donna,Johnson,xmccann@yahoo.com,Martinez Inc,2025-01-02,Social Media,2025-01-02,1237,Joseph Martin,39426,Proposal,2025-04-17,2025-10-30,698.0,Mr. Nicolas Wagner,Call,2024-11-17 21:21:00,2025-10-31 17:37:37,8348.276944444444,0.0,0.0
3379,Donna,Johnson,xmccann@yahoo.com,Martinez Inc,2025-01-02,Social Media,2025-01-02,1237,Joseph Martin,39426,Proposal,2025-04-17,2025-10-30,6987.0,Kyle Benson,Demo,2024-11-02 09:26:48,2025-10-31 17:36:41,8720.164722222222,0.0,0.0
3379,Donna,Johnson,xmccann@yahoo.com,Martinez Inc,2025-01-02,Social Media,2025-01-02,9532,Amber Stephens,35611,Proposal,2025-02-14,2025-10-30,698.0,Mr. Nicolas Wagner,Call,2024-11-17 21:21:00,2025-10-31 17:37:37,8348.276944444444,0.0,0.0
3379,Donna,Johnson,xmccann@yahoo.com,Martinez Inc,2025-01-02,Social Media,2025-01-02,9532,Amber Stephens,35611,Proposal,2025-02-14,2025-10-30,6987.0,Kyle Benson,Demo,2024-11-02 09:26:48,2025-10-31 17:36:41,8720.164722222222,0.0,0.0
3380,Andrea,Johnson,nmartinez@hotmail.com,Pollard Group,2025-02-18,Cold Call,2025-02-18,3774,Steven Harris,17898,Qualified,2025-02-06,2025-10-30,,,,,,,0.0,0.0
3380,Andrea,Johnson,nmartinez@hotmail.com,Pollard Group,2025-02-18,Cold Call,2025-02-18,5379,Bruce Carter,22120,Closed Lost,2025-04-02,2025-10-30,,,,,,,0.0,0.0
3380,Andrea,Johnson,nmartinez@hotmail.com,Pollard Group,2025-02-18,Cold Call,2025-02-18,9521,Michelle Rodriguez,41837,Qualified,2024-12-23,2025-10-30,,,,,,,0.0,0.0
3381,Andrew,Sullivan,mnguyen@conrad.net,Watkins-Kline,2025-03-12,Referral,2025-03-12,2530,Holly Morgan DDS,25654,Prospecting,2025-04-18,2025-10-30,,,,,,,0.0,0.0
3381,Andrew,Sullivan,mnguyen@conrad.net,Watkins-Kline,2025-03-12,Referral,2025-03-12,6924,Lauren Acosta,35182,Proposal,2025-03-18,2025-10-30,,,,,,,0.0,0.0
3381,Andrew,Sullivan,mnguyen@conrad.net,Watkins-Kline,2025-03-12,Referral,2025-03-12,8309,Bobby Lowe,30461,Closed Won,2025-06-01,2025-10-30,,,,,,,1.0,30461.0
3382,Terry,Johnson,justin63@gmail.com,"Rice, Erickson and Baker",2024-09-15,Email Campaign,2024-09-15,3916,Jermaine Young,45549,Closed Won,2025-04-26,2025-10-30,1246.0,David Martinez,Email,2025-02-18 06:41:07,2025-10-31 17:40:39,6130.992222222222,1.0,91098.0
3382,Terry,Johnson,justin63@gmail.com,"Rice, Erickson and Baker",2024-09-15,Email Campaign,2024-09-15,3916,Jermaine Young,45549,Closed Won,2025-04-26,2025-10-30,5852.0,Rebecca Jordan,Demo,2025-03-19 07:15:15,2025-10-31 17:37:57,5434.378333333333,1.0,91098.0
3383,Rachel,Robbins,davidclark@hotmail.com,"Drake, Oliver and English",2024-04-02,Referral,2024-04-02,3100,Terry Jenkins,25483,Qualified,2025-09-05,2025-10-30,,,,,,,0.0,0.0
3383,Rachel,Robbins,davidclark@hotmail.com,"Drake, Oliver and English",2024-04-02,Referral,2024-04-02,9833,Courtney Miller,39266,Qualified,2025-03-22,2025-10-30,,,,,,,0.75,0.0
3384,Melinda,Franco,qwalton@gmail.com,"Simpson, Berger and Smith",2025-02-06,Cold Call,2025-02-06,4734,Beth Mclean,22137,Negotiation,2025-05-24,2025-10-30,,,,,,,0.0,0.0
3384,Melinda,Franco,qwalton@gmail.com,"Simpson, Berger and Smith",2025-02-06,Cold Call,2025-02-06,8991,Charles Henderson Jr.,12095,Prospecting,2025-09-23,2025-10-30,,,,,,,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,2371,Ryan Stanley,7809,Closed Won,2025-04-16,2025-10-30,1999.0,Stacie Mathews,Email,2025-03-08 14:01:15,2025-10-31 17:36:42,5691.590833333334,1.0,31236.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,2371,Ryan Stanley,7809,Closed Won,2025-04-16,2025-10-30,4068.0,Jacqueline Mora,Call,2025-03-28 13:50:24,2025-10-31 17:40:35,5211.836388888889,1.0,31236.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,2371,Ryan Stanley,7809,Closed Won,2025-04-16,2025-10-30,5590.0,Patricia Espinoza,Call,2024-12-26 23:34:32,2025-10-31 17:40:44,7410.1033333333335,1.0,31236.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,2371,Ryan Stanley,7809,Closed Won,2025-04-16,2025-10-30,6165.0,Kevin Sanders,Email,2024-12-26 00:35:55,2025-10-31 17:37:56,7433.033611111111,1.0,31236.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9587,Lynn Bradley,13763,Qualified,2025-10-28,2025-10-30,1999.0,Stacie Mathews,Email,2025-03-08 14:01:15,2025-10-31 17:36:42,5691.590833333334,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9587,Lynn Bradley,13763,Qualified,2025-10-28,2025-10-30,4068.0,Jacqueline Mora,Call,2025-03-28 13:50:24,2025-10-31 17:40:35,5211.836388888889,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9587,Lynn Bradley,13763,Qualified,2025-10-28,2025-10-30,5590.0,Patricia Espinoza,Call,2024-12-26 23:34:32,2025-10-31 17:40:44,7410.1033333333335,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9587,Lynn Bradley,13763,Qualified,2025-10-28,2025-10-30,6165.0,Kevin Sanders,Email,2024-12-26 00:35:55,2025-10-31 17:37:56,7433.033611111111,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9944,Michelle Burnett,2961,Proposal,2024-11-25,2025-10-30,1999.0,Stacie Mathews,Email,2025-03-08 14:01:15,2025-10-31 17:36:42,5691.590833333334,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9944,Michelle Burnett,2961,Proposal,2024-11-25,2025-10-30,4068.0,Jacqueline Mora,Call,2025-03-28 13:50:24,2025-10-31 17:40:35,5211.836388888889,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9944,Michelle Burnett,2961,Proposal,2024-11-25,2025-10-30,5590.0,Patricia Espinoza,Call,2024-12-26 23:34:32,2025-10-31 17:40:44,7410.1033333333335,0.0,0.0
3385,Michael,Coleman,aaronrodriguez@shepherd-green.com,Roberts-Calhoun,2024-12-26,Email Campaign,2024-12-26,9944,Michelle Burnett,2961,Proposal,2024-11-25,2025-10-30,6165.0,Kevin Sanders,Email,2024-12-26 00:35:55,2025-10-31 17:37:56,7433.033611111111,0.0,0.0
3386,Jeremy,Diaz,pellis@matthews.com,"Foley, Cross and Reynolds",2024-08-10,Email Campaign,2024-08-10,2645,Raymond Mitchell,38297,Closed Won,2025-01-27,2025-10-30,,,,,,,1.0,38297.0
3387,Brent,Mcdonald,amy16@gmail.com,"Hurley, Meyers and Blackwell",2024-01-27,Website,2024-01-27,177,James Williams,7838,Prospecting,2025-02-16,2025-10-30,,,,,,,0.6666666666666666,0.0
3388,Jacqueline,Mitchell,kimalexander@brown.info,"Thompson, Ortiz and Hensley",2024-08-08,Social Media,2024-08-08,2482,John Scott,28530,Qualified,2025-10-08,2025-10-30,3781.0,David Contreras,Call,2025-07-26 02:07:48,2025-10-31 17:41:41,2343.5647222222224,0.0,0.0
3388,Jacqueline,Mitchell,kimalexander@brown.info,"Thompson, Ortiz and Hensley",2024-08-08,Social Media,2024-08-08,3309,Lindsey Hudson,11292,Negotiation,2025-01-18,2025-10-30,3781.0,David Contreras,Call,2025-07-26 02:07:48,2025-10-31 17:41:41,2343.5647222222224,0.0,0.0
3388,Jacqueline,Mitchell,kimalexander@brown.info,"Thompson, Ortiz and Hensley",2024-08-08,Social Media,2024-08-08,9316,Pamela Smith,7210,Closed Won,2025-02-01,2025-10-30,3781.0,David Contreras,Call,2025-07-26 02:07:48,2025-10-31 17:41:41,2343.5647222222224,0.25,7210.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,3375,Dakota Parker,22398,Proposal,2025-02-21,2025-10-30,4126.0,Carla Crosby,Email,2025-01-21 19:35:02,2025-10-31 17:41:02,6790.1,0.0,0.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,3375,Dakota Parker,22398,Proposal,2025-02-21,2025-10-30,5746.0,Sarah Luna,Demo,2025-04-06 09:53:17,2025-10-31 17:38:55,4999.760555555556,0.0,0.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,5261,Mallory Walters,17729,Closed Won,2024-12-03,2025-10-30,4126.0,Carla Crosby,Email,2025-01-21 19:35:02,2025-10-31 17:41:02,6790.1,1.0,35458.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,5261,Mallory Walters,17729,Closed Won,2024-12-03,2025-10-30,5746.0,Sarah Luna,Demo,2025-04-06 09:53:17,2025-10-31 17:38:55,4999.760555555556,1.0,35458.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,9720,Judy Smith,14788,Proposal,2025-02-13,2025-10-30,4126.0,Carla Crosby,Email,2025-01-21 19:35:02,2025-10-31 17:41:02,6790.1,0.0,0.0
3389,Benjamin,Bradley,natashawilson@hays-thomas.org,"Kelly, Hamilton and Henson",2024-06-23,Email Campaign,2024-06-23,9720,Judy Smith,14788,Proposal,2025-02-13,2025-10-30,5746.0,Sarah Luna,Demo,2025-04-06 09:53:17,2025-10-31 17:38:55,4999.760555555556,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,4594,Jennifer Moss,33617,Closed Won,2025-03-09,2025-10-30,1878.0,Jessica Porter,Meeting,2024-12-17 11:30:56,2025-10-31 17:42:00,7638.184444444444,1.0,67234.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,4594,Jennifer Moss,33617,Closed Won,2025-03-09,2025-10-30,3827.0,David Mitchell,Demo,2024-12-29 18:42:53,2025-10-31 17:42:02,7342.985833333333,1.0,67234.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,5419,Kyle Williams,38559,Negotiation,2025-09-12,2025-10-30,1878.0,Jessica Porter,Meeting,2024-12-17 11:30:56,2025-10-31 17:42:00,7638.184444444444,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,5419,Kyle Williams,38559,Negotiation,2025-09-12,2025-10-30,3827.0,David Mitchell,Demo,2024-12-29 18:42:53,2025-10-31 17:42:02,7342.985833333333,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,5691,Destiny Stone,3146,Proposal,2025-07-07,2025-10-30,1878.0,Jessica Porter,Meeting,2024-12-17 11:30:56,2025-10-31 17:42:00,7638.184444444444,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,5691,Destiny Stone,3146,Proposal,2025-07-07,2025-10-30,3827.0,David Mitchell,Demo,2024-12-29 18:42:53,2025-10-31 17:42:02,7342.985833333333,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,7354,Mary Rodriguez,4441,Prospecting,2025-01-14,2025-10-30,1878.0,Jessica Porter,Meeting,2024-12-17 11:30:56,2025-10-31 17:42:00,7638.184444444444,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,7354,Mary Rodriguez,4441,Prospecting,2025-01-14,2025-10-30,3827.0,David Mitchell,Demo,2024-12-29 18:42:53,2025-10-31 17:42:02,7342.985833333333,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,9171,Michelle Lindsey,36542,Negotiation,2025-08-26,2025-10-30,1878.0,Jessica Porter,Meeting,2024-12-17 11:30:56,2025-10-31 17:42:00,7638.184444444444,0.0,0.0
3390,Jared,Jones,powellashley@gmail.com,Jones-Stone,2025-09-22,Website,2025-09-22,9171,Michelle Lindsey,36542,Negotiation,2025-08-26,2025-10-30,3827.0,David Mitchell,Demo,2024-12-29 18:42:53,2025-10-31 17:42:02,7342.985833333333,0.0,0.0
3391,Samantha,Wilson,annemartinez@yahoo.com,Caldwell and Sons,2025-04-22,Social Media,2025-04-22,3107,Jeffrey Beck,20642,Negotiation,2025-07-03,2025-10-30,,,,,,,0.0,0.0
3391,Samantha,Wilson,annemartinez@yahoo.com,Caldwell and Sons,2025-04-22,Social Media,2025-04-22,6660,Jeffrey Stewart,16521,Closed Lost,2024-12-15,2025-10-30,,,,,,,0.0,0.0
3392,Christina,Mccoy,burgessanthony@duran.com,"Trujillo, Cook and Tran",2023-11-03,Website,2023-11-03,1966,Paul Murray,26701,Closed Lost,2025-04-10,2025-10-30,1833.0,Emily Ford,Demo,2025-02-15 04:55:08,2025-10-31 17:40:08,6204.75,0.0,0.0
3392,Christina,Mccoy,burgessanthony@duran.com,"Trujillo, Cook and Tran",2023-11-03,Website,2023-11-03,3072,Mary White,30519,Closed Won,2025-07-24,2025-10-30,1833.0,Emily Ford,Demo,2025-02-15 04:55:08,2025-10-31 17:40:08,6204.75,1.0,30519.0
3396,Cynthia,Hall,donna99@curtis.com,Henderson-Klein,2025-01-18,Website,2025-01-18,7377,Danielle Moore,8357,Qualified,2025-04-10,2025-10-30,,,,,,,0.0,0.0
3397,Anthony,Gomez,ianderson@gmail.com,Ford Ltd,2025-07-27,Cold Call,2025-07-27,6174,Emily Oconnor,15527,Closed Lost,2025-07-11,2025-10-30,,,,,,,0.0,0.0
3397,Anthony,Gomez,ianderson@gmail.com,Ford Ltd,2025-07-27,Cold Call,2025-07-27,7973,Stephanie Wright,19683,Proposal,2025-07-15,2025-10-30,,,,,,,0.0,0.0
3397,Anthony,Gomez,ianderson@gmail.com,Ford Ltd,2025-07-27,Cold Call,2025-07-27,8037,James Archer,3475,Closed Lost,2025-07-01,2025-10-30,,,,,,,0.0,0.0
3397,Anthony,Gomez,ianderson@gmail.com,Ford Ltd,2025-07-27,Cold Call,2025-07-27,8630,Mikayla Jennings,7185,Qualified,2025-10-03,2025-10-30,,,,,,,0.0,0.0
3397,Anthony,Gomez,ianderson@gmail.com,Ford Ltd,2025-07-27,Cold Call,2025-07-27,9220,Roger Freeman,23303,Closed Lost,2025-09-15,2025-10-30,,,,,,,0.0,0.0
3398,Frank,Mccormick,njohnson@haney.biz,Arnold Group,2025-04-26,Website,2025-04-26,4695,Christopher Carter,4906,Closed Lost,2025-02-09,2025-10-30,2781.0,Debra Johnson,Email,2024-12-02 14:56:39,2025-10-31 17:40:53,7994.737222222222,0.0,0.0
3398,Frank,Mccormick,njohnson@haney.biz,Arnold Group,2025-04-26,Website,2025-04-26,7979,Denise Johnson,35381,Proposal,2025-10-13,2025-10-30,2781.0,Debra Johnson,Email,2024-12-02 14:56:39,2025-10-31 17:40:53,7994.737222222222,0.0,0.0
3398,Frank,Mccormick,njohnson@haney.biz,Arnold Group,2025-04-26,Website,2025-04-26,8634,Michael Moreno,43742,Closed Won,2024-11-10,2025-10-30,2781.0,Debra Johnson,Email,2024-12-02 14:56:39,2025-10-31 17:40:53,7994.737222222222,1.0,43742.0
3399,Karen,Williams,erinnewman@hotmail.com,"Gray, Rodriguez and Spencer",2024-11-21,Cold Call,2024-11-21,3933,Kevin Carlson,29954,Prospecting,2025-05-17,2025-10-30,,,,,,,0.0,0.0
3400,Angela,Goodman,munderwood@hatfield-gonzalez.org,Franklin Ltd,2024-08-01,Email Campaign,2024-08-01,6677,Yvonne Adkins,4232,Prospecting,2025-06-08,2025-10-30,1718.0,Thomas Owen,Demo,2025-09-05 03:38:46,2025-10-31 17:38:07,1357.9891666666667,0.0,0.0
3400,Angela,Goodman,munderwood@hatfield-gonzalez.org,Franklin Ltd,2024-08-01,Email Campaign,2024-08-01,6677,Yvonne Adkins,4232,Prospecting,2025-06-08,2025-10-30,3136.0,Luis Beasley,Meeting,2024-12-12 09:05:29,2025-10-31 17:38:18,7760.546944444444,0.0,0.0
3400,Angela,Goodman,munderwood@hatfield-gonzalez.org,Franklin Ltd,2024-08-01,Email Campaign,2024-08-01,6677,Yvonne Adkins,4232,Prospecting,2025-06-08,2025-10-30,5924.0,Russell Donaldson,Call,2025-03-11 07:37:45,2025-10-31 17:41:44,5626.0663888888885,0.0,0.0
3401,Thomas,Nixon,ronnie15@hotmail.com,Powers PLC,2024-12-11,Email Campaign,2024-12-11,2401,Elizabeth Ballard,29220,Closed Lost,2024-11-26,2025-10-30,,,,,,,0.0,0.0
3401,Thomas,Nixon,ronnie15@hotmail.com,Powers PLC,2024-12-11,Email Campaign,2024-12-11,5527,Jeanette Anderson,23279,Negotiation,2025-06-24,2025-10-30,,,,,,,0.0,0.0
3402,Bryan,Crawford,hnguyen@hotmail.com,Bryant Inc,2024-11-25,Email Campaign,2024-11-25,8277,Maureen Foster,26856,Proposal,2025-04-19,2025-10-30,1776.0,Lacey Weeks,Demo,2025-01-16 12:32:32,2025-10-31 17:38:09,6917.093611111111,0.0,0.0
3402,Bryan,Crawford,hnguyen@hotmail.com,Bryant Inc,2024-11-25,Email Campaign,2024-11-25,8277,Maureen Foster,26856,Proposal,2025-04-19,2025-10-30,2535.0,Tamara Burns,Email,2025-06-24 20:54:58,2025-10-31 17:39:20,3092.7394444444444,0.0,0.0
3402,Bryan,Crawford,hnguyen@hotmail.com,Bryant Inc,2024-11-25,Email Campaign,2024-11-25,8387,Charles Gentry,19695,Qualified,2025-03-16,2025-10-30,1776.0,Lacey Weeks,Demo,2025-01-16 12:32:32,2025-10-31 17:38:09,6917.093611111111,0.0,0.0
3402,Bryan,Crawford,hnguyen@hotmail.com,Bryant Inc,2024-11-25,Email Campaign,2024-11-25,8387,Charles Gentry,19695,Qualified,2025-03-16,2025-10-30,2535.0,Tamara Burns,Email,2025-06-24 20:54:58,2025-10-31 17:39:20,3092.7394444444444,0.0,0.0
